Time,X,Y,Vx,Vy,Speed,Fuel,Mass,Angle,Stage
73.060000,764.127226,114.231122,11.719847,-1.865961,11.867461,0.000000,0.150000,0.348019,1
73.070000,764.244425,114.212462,11.719847,-1.865961,11.867461,0.000000,0.150000,0.347844,1
73.080000,764.361623,114.193803,11.719847,-1.865961,11.867461,0.000000,0.150000,0.347670,1
73.090000,764.478821,114.175143,11.719847,-1.865961,11.867461,0.000000,0.150000,0.347495,1
73.100000,764.596020,114.156484,11.719847,-1.865961,11.867461,0.000000,0.150000,0.347321,1
73.110000,764.713218,114.137824,11.719847,-1.865961,11.867461,0.000000,0.150000,0.347146,1
73.120000,764.830417,114.119164,11.719847,-1.865961,11.867461,0.000000,0.150000,0.346971,1
73.130000,764.947615,114.100505,11.719847,-1.865961,11.867461,0.000000,0.150000,0.346797,1
73.140000,765.064814,114.081845,11.719847,-1.865961,11.867461,0.000000,0.150000,0.346622,1
73.150000,765.182012,114.063186,11.719847,-1.865961,11.867461,0.000000,0.150000,0.346448,1
73.160000,765.299211,114.044526,11.719847,-1.865961,11.867461,0.000000,0.150000,0.346273,1
73.170000,765.416409,114.025866,11.719847,-1.865961,11.867461,0.000000,0.150000,0.346099,1
73.180000,765.533608,114.007207,11.719847,-1.865961,11.867461,0.000000,0.150000,0.345924,1
73.190000,765.650806,113.988547,11.719847,-1.865961,11.867461,0.000000,0.150000,0.345750,1
73.200000,765.768005,113.969887,11.719847,-1.865961,11.867461,0.000000,0.150000,0.345575,1
73.210000,765.885203,113.951228,11.719847,-1.865961,11.867461,0.000000,0.150000,0.345401,1
73.220000,766.002402,113.932568,11.719847,-1.865961,11.867461,0.000000,0.150000,0.345226,1
73.230000,766.119600,113.913909,11.719847,-1.865961,11.867461,0.000000,0.150000,0.345052,1
73.240000,766.236799,113.895249,11.719847,-1.865961,11.867461,0.000000,0.150000,0.344877,1
73.250000,766.353997,113.876589,11.719847,-1.865961,11.867461,0.000000,0.150000,0.344703,1
73.260000,766.471196,113.857930,11.719847,-1.865961,11.867461,0.000000,0.150000,0.344528,1
73.270000,766.588394,113.839270,11.719847,-1.865961,11.867461,0.000000,0.150000,0.344353,1
73.280000,766.705592,113.820611,11.719847,-1.865961,11.867461,0.000000,0.150000,0.344179,1
73.290000,766.822791,113.801951,11.719847,-1.865961,11.867461,0.000000,0.150000,0.344004,1
73.300000,766.939989,113.783291,11.719847,-1.865961,11.867461,0.000000,0.150000,0.343830,1
73.310000,767.057188,113.764632,11.719847,-1.865961,11.867461,0.000000,0.150000,0.343655,1
73.320000,767.174386,113.745972,11.719847,-1.865961,11.867461,0.000000,0.150000,0.343481,1
73.330000,767.291585,113.727313,11.719847,-1.865961,11.867461,0.000000,0.150000,0.343306,1
73.340000,767.408783,113.708653,11.719847,-1.865961,11.867461,0.000000,0.150000,0.343132,1
73.350000,767.525982,113.689993,11.719847,-1.865961,11.867461,0.000000,0.150000,0.342957,1
73.360000,767.643180,113.671334,11.719847,-1.865961,11.867461,0.000000,0.150000,0.342783,1
73.370000,767.760379,113.652674,11.719847,-1.865961,11.867461,0.000000,0.150000,0.342608,1
73.380000,767.877577,113.634015,11.719847,-1.865961,11.867461,0.000000,0.150000,0.342434,1
73.390000,767.994776,113.615355,11.719847,-1.865961,11.867461,0.000000,0.150000,0.342259,1
73.400000,768.111974,113.596695,11.719847,-1.865961,11.867461,0.000000,0.150000,0.342085,1
73.410000,768.229173,113.578036,11.719847,-1.865961,11.867461,0.000000,0.150000,0.341910,1
73.420000,768.346371,113.559376,11.719847,-1.865961,11.867461,0.000000,0.150000,0.341735,1
73.430000,768.463570,113.540716,11.719847,-1.865961,11.867461,0.000000,0.150000,0.341561,1
73.440000,768.580768,113.522057,11.719847,-1.865961,11.867461,0.000000,0.150000,0.341386,1
73.450000,768.697967,113.503397,11.719847,-1.865961,11.867461,0.000000,0.150000,0.341212,1
73.460000,768.815165,113.484738,11.719847,-1.865961,11.867461,0.000000,0.150000,0.341037,1
73.470000,768.932363,113.466078,11.719847,-1.865961,11.867461,0.000000,0.150000,0.340863,1
73.480000,769.049562,113.447418,11.719847,-1.865961,11.867461,0.000000,0.150000,0.340688,1
73.490000,769.166760,113.428759,11.719847,-1.865961,11.867461,0.000000,0.150000,0.340514,1
73.500000,769.283959,113.410099,11.719847,-1.865961,11.867461,0.000000,0.150000,0.340339,1
73.510000,769.401157,113.391440,11.719847,-1.865961,11.867461,0.000000,0.150000,0.340165,1
73.520000,769.518356,113.372780,11.719847,-1.865961,11.867461,0.000000,0.150000,0.339990,1
73.530000,769.635554,113.354120,11.719847,-1.865961,11.867461,0.000000,0.150000,0.339816,1
73.540000,769.752753,113.335461,11.719847,-1.865961,11.867461,0.000000,0.150000,0.339641,1
73.550000,769.869951,113.316801,11.719847,-1.865961,11.867461,0.000000,0.150000,0.339467,1
73.560000,769.987150,113.298142,11.719847,-1.865961,11.867461,0.000000,0.150000,0.339292,1
73.570000,770.104348,113.279482,11.719847,-1.865961,11.867461,0.000000,0.150000,0.339117,1
73.580000,770.221547,113.260822,11.719847,-1.865961,11.867461,0.000000,0.150000,0.338943,1
73.590000,770.338745,113.242163,11.719847,-1.865961,11.867461,0.000000,0.150000,0.338768,1
73.600000,770.455944,113.223503,11.719847,-1.865961,11.867461,0.000000,0.150000,0.338594,1
73.610000,770.573142,113.204843,11.719847,-1.865961,11.867461,0.000000,0.150000,0.338419,1
73.620000,770.690341,113.186184,11.719847,-1.865961,11.867461,0.000000,0.150000,0.338245,1
73.630000,770.807539,113.167524,11.719847,-1.865961,11.867461,0.000000,0.150000,0.338070,1
73.640000,770.924738,113.148865,11.719847,-1.865961,11.867461,0.000000,0.150000,0.337896,1
73.650000,771.041936,113.130205,11.719847,-1.865961,11.867461,0.000000,0.150000,0.337721,1
73.660000,771.159135,113.111545,11.719847,-1.865961,11.867461,0.000000,0.150000,0.337547,1
73.670000,771.276333,113.092886,11.719847,-1.865961,11.867461,0.000000,0.150000,0.337372,1
73.680000,771.393531,113.074226,11.719847,-1.865961,11.867461,0.000000,0.150000,0.337198,1
73.690000,771.510730,113.055567,11.719847,-1.865961,11.867461,0.000000,0.150000,0.337023,1
73.700000,771.627928,113.036907,11.719847,-1.865961,11.867461,0.000000,0.150000,0.336849,1
73.710000,771.745127,113.018247,11.719847,-1.865961,11.867461,0.000000,0.150000,0.336674,1
73.720000,771.862325,112.999588,11.719847,-1.865961,11.867461,0.000000,0.150000,0.336499,1
73.730000,771.979524,112.980928,11.719847,-1.865961,11.867461,0.000000,0.150000,0.336325,1
73.740000,772.096722,112.962269,11.719847,-1.865961,11.867461,0.000000,0.150000,0.336150,1
73.750000,772.213921,112.943609,11.719847,-1.865961,11.867461,0.000000,0.150000,0.335976,1
73.760000,772.331119,112.924949,11.719847,-1.865961,11.867461,0.000000,0.150000,0.335801,1
73.770000,772.448318,112.906290,11.719847,-1.865961,11.867461,0.000000,0.150000,0.335627,1
73.780000,772.565516,112.887630,11.719847,-1.865961,11.867461,0.000000,0.150000,0.335452,1
73.790000,772.682715,112.868971,11.719847,-1.865961,11.867461,0.000000,0.150000,0.335278,1
73.800000,772.799913,112.850311,11.719847,-1.865961,11.867461,0.000000,0.150000,0.335103,1
73.810000,772.917112,112.831651,11.719847,-1.865961,11.867461,0.000000,0.150000,0.334929,1
73.820000,773.034310,112.812992,11.719847,-1.865961,11.867461,0.000000,0.150000,0.334754,1
73.830000,773.151509,112.794332,11.719847,-1.865961,11.867461,0.000000,0.150000,0.334580,1
73.840000,773.268707,112.775672,11.719847,-1.865961,11.867461,0.000000,0.150000,0.334405,1
73.850000,773.385906,112.757013,11.719847,-1.865961,11.867461,0.000000,0.150000,0.334231,1
73.860000,773.503104,112.738353,11.719847,-1.865961,11.867461,0.000000,0.150000,0.334056,1
73.870000,773.620302,112.719694,11.719847,-1.865961,11.867461,0.000000,0.150000,0.333881,1
73.880000,773.737501,112.701034,11.719847,-1.865961,11.867461,0.000000,0.150000,0.333707,1
73.890000,773.854699,112.682374,11.719847,-1.865961,11.867461,0.000000,0.150000,0.333532,1
73.900000,773.971898,112.663715,11.719847,-1.865961,11.867461,0.000000,0.150000,0.333358,1
73.910000,774.089096,112.645055,11.719847,-1.865961,11.867461,0.000000,0.150000,0.333183,1
73.920000,774.206295,112.626396,11.719847,-1.865961,11.867461,0.000000,0.150000,0.333009,1
73.930000,774.323493,112.607736,11.719847,-1.865961,11.867461,0.000000,0.150000,0.332834,1
73.940000,774.440692,112.589076,11.719847,-1.865961,11.867461,0.000000,0.150000,0.332660,1
73.950000,774.557890,112.570417,11.719847,-1.865961,11.867461,0.000000,0.150000,0.332485,1
73.960000,774.675089,112.551757,11.719847,-1.865961,11.867461,0.000000,0.150000,0.332311,1
73.970000,774.792287,112.533098,11.719847,-1.865961,11.867461,0.000000,0.150000,0.332136,1
73.980000,774.909486,112.514438,11.719847,-1.865961,11.867461,0.000000,0.150000,0.331962,1
73.990000,775.026684,112.495778,11.719847,-1.865961,11.867461,0.000000,0.150000,0.331787,1
74.000000,775.143883,112.477119,11.719847,-1.865961,11.867461,0.000000,0.150000,0.331613,1
74.010000,775.261081,112.458459,11.719847,-1.865961,11.867461,0.000000,0.150000,0.331438,1
74.020000,775.378280,112.439800,11.719847,-1.865961,11.867461,0.000000,0.150000,0.331263,1
74.030000,775.495478,112.421140,11.719847,-1.865961,11.867461,0.000000,0.150000,0.331089,1
74.040000,775.612677,112.402480,11.719847,-1.865961,11.867461,0.000000,0.150000,0.330914,1
74.050000,775.729875,112.383821,11.719847,-1.865961,11.867461,0.000000,0.150000,0.330740,1
74.060000,775.847073,112.365161,11.719847,-1.865961,11.867461,0.000000,0.150000,0.330565,1
74.070000,775.964272,112.346501,11.719847,-1.865961,11.867461,0.000000,0.150000,0.330391,1
74.080000,776.081470,112.327842,11.719847,-1.865961,11.867461,0.000000,0.150000,0.330216,1
74.090000,776.198669,112.309182,11.719847,-1.865961,11.867461,0.000000,0.150000,0.330042,1
74.100000,776.315867,112.290523,11.719847,-1.865961,11.867461,0.000000,0.150000,0.329867,1
74.110000,776.433066,112.271863,11.719847,-1.865961,11.867461,0.000000,0.150000,0.329693,1
74.120000,776.550264,112.253203,11.719847,-1.865961,11.867461,0.000000,0.150000,0.329518,1
74.130000,776.667463,112.234544,11.719847,-1.865961,11.867461,0.000000,0.150000,0.329344,1
74.140000,776.784661,112.215884,11.719847,-1.865961,11.867461,0.000000,0.150000,0.329169,1
74.150000,776.901860,112.197225,11.719847,-1.865961,11.867461,0.000000,0.150000,0.328995,1
74.160000,777.019058,112.178565,11.719847,-1.865961,11.867461,0.000000,0.150000,0.328820,1
74.170000,777.136257,112.159905,11.719847,-1.865961,11.867461,0.000000,0.150000,0.328645,1
74.180000,777.253455,112.141246,11.719847,-1.865961,11.867461,0.000000,0.150000,0.328471,1
74.190000,777.370654,112.122586,11.719847,-1.865961,11.867461,0.000000,0.150000,0.328296,1
74.200000,777.487852,112.103927,11.719847,-1.865961,11.867461,0.000000,0.150000,0.328122,1
74.210000,777.605051,112.085267,11.719847,-1.865961,11.867461,0.000000,0.150000,0.327947,1
74.220000,777.722249,112.066607,11.719847,-1.865961,11.867461,0.000000,0.150000,0.327773,1
74.230000,777.839448,112.047948,11.719847,-1.865961,11.867461,0.000000,0.150000,0.327598,1
74.240000,777.956646,112.029288,11.719847,-1.865961,11.867461,0.000000,0.150000,0.327424,1
74.250000,778.073844,112.010629,11.719847,-1.865961,11.867461,0.000000,0.150000,0.327249,1
74.260000,778.191043,111.991969,11.719847,-1.865961,11.867461,0.000000,0.150000,0.327075,1
74.270000,778.308241,111.973309,11.719847,-1.865961,11.867461,0.000000,0.150000,0.326900,1
74.280000,778.425440,111.954650,11.719847,-1.865961,11.867461,0.000000,0.150000,0.326726,1
74.290000,778.542638,111.935990,11.719847,-1.865961,11.867461,0.000000,0.150000,0.326551,1
74.300000,778.659837,111.917330,11.719847,-1.865961,11.867461,0.000000,0.150000,0.326377,1
74.310000,778.777035,111.898671,11.719847,-1.865961,11.867461,0.000000,0.150000,0.326202,1
74.320000,778.894234,111.880011,11.719847,-1.865961,11.867461,0.000000,0.150000,0.326028,1
74.330000,779.011432,111.861352,11.719847,-1.865961,11.867461,0.000000,0.150000,0.325853,1
74.340000,779.128631,111.842692,11.719847,-1.865961,11.867461,0.000000,0.150000,0.325678,1
74.350000,779.245829,111.824032,11.719847,-1.865961,11.867461,0.000000,0.150000,0.325504,1
74.360000,779.363028,111.805373,11.719847,-1.865961,11.867461,0.000000,0.150000,0.325329,1
74.370000,779.480226,111.786713,11.719847,-1.865961,11.867461,0.000000,0.150000,0.325155,1
74.380000,779.597425,111.768054,11.719847,-1.865961,11.867461,0.000000,0.150000,0.324980,1
74.390000,779.714623,111.749394,11.719847,-1.865961,11.867461,0.000000,0.150000,0.324806,1
74.400000,779.831822,111.730734,11.719847,-1.865961,11.867461,0.000000,0.150000,0.324631,1
74.410000,779.949020,111.712075,11.719847,-1.865961,11.867461,0.000000,0.150000,0.324457,1
74.420000,780.066219,111.693415,11.719847,-1.865961,11.867461,0.000000,0.150000,0.324282,1
74.430000,780.183417,111.674756,11.719847,-1.865961,11.867461,0.000000,0.150000,0.324108,1
74.440000,780.300616,111.656096,11.719847,-1.865961,11.867461,0.000000,0.150000,0.323933,1
74.450000,780.417814,111.637436,11.719847,-1.865961,11.867461,0.000000,0.150000,0.323759,1
74.460000,780.535012,111.618777,11.719847,-1.865961,11.867461,0.000000,0.150000,0.323584,1
74.470000,780.652211,111.600117,11.719847,-1.865961,11.867461,0.000000,0.150000,0.323410,1
74.480000,780.769409,111.581458,11.719847,-1.865961,11.867461,0.000000,0.150000,0.323235,1
74.490000,780.886608,111.562798,11.719847,-1.865961,11.867461,0.000000,0.150000,0.323060,1
74.500000,781.003806,111.544138,11.719847,-1.865961,11.867461,0.000000,0.150000,0.322886,1
74.510000,781.121005,111.525479,11.719847,-1.865961,11.867461,0.000000,0.150000,0.322711,1
74.520000,781.238203,111.506819,11.719847,-1.865961,11.867461,0.000000,0.150000,0.322537,1
74.530000,781.355402,111.488159,11.719847,-1.865961,11.867461,0.000000,0.150000,0.322362,1
74.540000,781.472600,111.469500,11.719847,-1.865961,11.867461,0.000000,0.150000,0.322188,1
74.550000,781.589799,111.450840,11.719847,-1.865961,11.867461,0.000000,0.150000,0.322013,1
74.560000,781.706997,111.432181,11.719847,-1.865961,11.867461,0.000000,0.150000,0.321839,1
74.570000,781.824196,111.413521,11.719847,-1.865961,11.867461,0.000000,0.150000,0.321664,1
74.580000,781.941394,111.394861,11.719847,-1.865961,11.867461,0.000000,0.150000,0.321490,1
74.590000,782.058593,111.376202,11.719847,-1.865961,11.867461,0.000000,0.150000,0.321315,1
74.600000,782.175791,111.357542,11.719847,-1.865961,11.867461,0.000000,0.150000,0.321141,1
74.610000,782.292990,111.338883,11.719847,-1.865961,11.867461,0.000000,0.150000,0.320966,1
74.620000,782.410188,111.320223,11.719847,-1.865961,11.867461,0.000000,0.150000,0.320792,1
74.630000,782.527387,111.301563,11.719847,-1.865961,11.867461,0.000000,0.150000,0.320617,1
74.640000,782.644585,111.282904,11.719847,-1.865961,11.867461,0.000000,0.150000,0.320442,1
74.650000,782.761783,111.264244,11.719847,-1.865961,11.867461,0.000000,0.150000,0.320268,1
74.660000,782.878982,111.245585,11.719847,-1.865961,11.867461,0.000000,0.150000,0.320093,1
74.670000,782.996180,111.226925,11.719847,-1.865961,11.867461,0.000000,0.150000,0.319919,1
74.680000,783.113379,111.208265,11.719847,-1.865961,11.867461,0.000000,0.150000,0.319744,1
74.690000,783.230577,111.189606,11.719847,-1.865961,11.867461,0.000000,0.150000,0.319570,1
74.700000,783.347776,111.170946,11.719847,-1.865961,11.867461,0.000000,0.150000,0.319395,1
74.710000,783.464974,111.152286,11.719847,-1.865961,11.867461,0.000000,0.150000,0.319221,1
74.720000,783.582173,111.133627,11.719847,-1.865961,11.867461,0.000000,0.150000,0.319046,1
74.730000,783.699371,111.114967,11.719847,-1.865961,11.867461,0.000000,0.150000,0.318872,1
74.740000,783.816570,111.096308,11.719847,-1.865961,11.867461,0.000000,0.150000,0.318697,1
74.750000,783.933768,111.077648,11.719847,-1.865961,11.867461,0.000000,0.150000,0.318523,1
74.760000,784.050967,111.058988,11.719847,-1.865961,11.867461,0.000000,0.150000,0.318348,1
74.770000,784.168165,111.040329,11.719847,-1.865961,11.867461,0.000000,0.150000,0.318174,1
74.780000,784.285364,111.021669,11.719847,-1.865961,11.867461,0.000000,0.150000,0.317999,1
74.790000,784.402562,111.003010,11.719847,-1.865961,11.867461,0.000000,0.150000,0.317824,1
74.800000,784.519761,110.984350,11.719847,-1.865961,11.867461,0.000000,0.150000,0.317650,1
74.810000,784.636959,110.965690,11.719847,-1.865961,11.867461,0.000000,0.150000,0.317475,1
74.820000,784.754158,110.947031,11.719847,-1.865961,11.867461,0.000000,0.150000,0.317301,1
74.830000,784.871356,110.928371,11.719847,-1.865961,11.867461,0.000000,0.150000,0.317126,1
74.840000,784.988554,110.909712,11.719847,-1.865961,11.867461,0.000000,0.150000,0.316952,1
74.850000,785.105753,110.891052,11.719847,-1.865961,11.867461,0.000000,0.150000,0.316777,1
74.860000,785.222951,110.872392,11.719847,-1.865961,11.867461,0.000000,0.150000,0.316603,1
74.870000,785.340150,110.853733,11.719847,-1.865961,11.867461,0.000000,0.150000,0.316428,1
74.880000,785.457348,110.835073,11.719847,-1.865961,11.867461,0.000000,0.150000,0.316254,1
74.890000,785.574547,110.816414,11.719847,-1.865961,11.867461,0.000000,0.150000,0.316079,1
74.900000,785.691745,110.797754,11.719847,-1.865961,11.867461,0.000000,0.150000,0.315905,1
74.910000,785.808944,110.779094,11.719847,-1.865961,11.867461,0.000000,0.150000,0.315730,1
74.920000,785.926142,110.760435,11.719847,-1.865961,11.867461,0.000000,0.150000,0.315556,1
74.930000,786.043341,110.741775,11.719847,-1.865961,11.867461,0.000000,0.150000,0.315381,1
74.940000,786.160539,110.723115,11.719847,-1.865961,11.867461,0.000000,0.150000,0.315206,1
74.950000,786.277738,110.704456,11.719847,-1.865961,11.867461,0.000000,0.150000,0.315032,1
74.960000,786.394936,110.685796,11.719847,-1.865961,11.867461,0.000000,0.150000,0.314857,1
74.970000,786.512135,110.667137,11.719847,-1.865961,11.867461,0.000000,0.150000,0.314683,1
74.980000,786.629333,110.648477,11.719847,-1.865961,11.867461,0.000000,0.150000,0.314508,1
74.990000,786.746532,110.629817,11.719847,-1.865961,11.867461,0.000000,0.150000,0.314334,1
75.000000,786.863730,110.611158,11.719847,-1.865961,11.867461,0.000000,0.150000,0.314159,1
75.010000,786.980929,110.592498,11.719847,-1.865961,11.867461,0.000000,0.150000,0.313985,1
75.020000,787.098127,110.573839,11.719847,-1.865961,11.867461,0.000000,0.150000,0.313810,1
75.030000,787.215325,110.555179,11.719847,-1.865961,11.867461,0.000000,0.150000,0.313636,1
75.040000,787.332524,110.536519,11.719847,-1.865961,11.867461,0.000000,0.150000,0.313461,1
75.050000,787.449722,110.517860,11.719847,-1.865961,11.867461,0.000000,0.150000,0.313287,1
75.060000,787.566921,110.499200,11.719847,-1.865961,11.867461,0.000000,0.150000,0.313112,1
75.070000,787.684119,110.480541,11.719847,-1.865961,11.867461,0.000000,0.150000,0.312938,1
75.080000,787.801318,110.461881,11.719847,-1.865961,11.867461,0.000000,0.150000,0.312763,1
75.090000,787.918516,110.443221,11.719847,-1.865961,11.867461,0.000000,0.150000,0.312588,1
75.100000,788.035715,110.424562,11.719847,-1.865961,11.867461,0.000000,0.150000,0.312414,1
